genome	true_class	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G900109895	11	11.0	1.0	7.041690973201037e-20	3.3347063419832894e-21	2.968807797606715e-17	3.034967543475569e-19	2.708709721365582e-13	7.008535597577761e-14	4.416273943763649e-11	6.775235418382393e-20	4.186576147090137e-18	3.65883524715355e-17	7.967601407975951e-20	1.0	1.424739741061245e-14	8.779942357930615e-23	1.4523274269712302e-18
G000756815	9	9.0	1.0	2.495681241682771e-31	5.3080001236515474e-17	3.4527141433625236e-26	1.7908073157866096e-26	4.1311273871973518e-19	1.1754293827333229e-13	1.2007748996730563e-32	3.297109099109662e-16	6.543404706960132e-12	1.0	2.3628028109371965e-14	3.618759669964336e-18	2.375010779356672e-22	6.050751964791434e-22	4.885652771235982e-09
G000018325	3	3.0	1.0	1.248540419260724e-34	9.528829557408756e-43	1.1425136585264463e-25	1.0	6.213342937385059e-21	1.5205818009462217e-17	7.352653368619009e-20	5.267618694613306e-24	5.137363358020158e-29	2.2511164362236164e-26	1.803018118390429e-23	5.139736415402605e-21	4.939547750326211e-32	3.9435527732168196e-22	3.576599514913427e-18
G000671395	7	7.0	1.0	0.0	8.814307470449532e-41	0.0	9.55628550090074e-36	8.860687161907921e-32	5.605193857299268e-45	0.0	1.0	3.3743267020941595e-40	3.410542139865863e-38	4.8733665367541535e-32	8.482059604558118e-42	0.0	1.401298464324817e-45	4.203895392974451e-44
G001439915	2	2.0	1.0	7.635902248289892e-35	2.716247416413295e-32	1.0	1.7813847343309234e-18	1.096720121261881e-21	4.723533369999089e-11	2.2433446562388743e-23	7.900448128764255e-26	4.654899589222687e-33	9.921616939923362e-30	8.88066158509506e-30	9.92996660336349e-26	2.0920483921378123e-23	4.541588624312942e-19	2.8456003966170176e-27
G000218235	6	6.0	1.0	4.440354904566432e-22	2.3960084600229436e-26	3.6310479280493433e-28	5.625370266446831e-16	4.320320314615065e-22	1.7920838890392935e-20	1.0	1.7692722581413207e-22	1.4346368999878992e-31	1.784019791883374e-22	3.551510057416011e-21	1.6203540245673942e-12	8.081553070030142e-23	1.4393255678429873e-21	1.0871528162033606e-20
G000434775	4	4.0	1.0	3.972276327313118e-11	6.345527991946653e-10	2.1993429415787326e-22	8.994189406723952e-23	1.0	4.273728593240378e-10	3.8850495967545674e-15	7.16788295385129e-11	2.34473418458947e-09	3.781719729034627e-12	1.354426015787169e-10	4.94995103933471e-13	4.8137577257634234e-11	3.054377026356396e-18	8.395407036232427e-09
G001267535	8	8.0	1.0	6.165713243029195e-44	1.8504355014880394e-38	8.120818873439823e-40	3.105904790669208e-29	2.3313648094103486e-24	1.7968646319603827e-32	0.0	1.1127219142917667e-27	1.0	8.812989950060858e-24	1.2303348063206348e-31	1.4344133444722598e-30	2.9297417381507455e-35	1.401298464324817e-44	3.910234468038566e-31
G000454725	11	11.0	1.0	2.544356001929482e-12	3.00596434679376e-13	2.794502391244253e-20	4.999471856723748e-24	1.471601148834022e-18	6.196346875268072e-14	1.0781081431245065e-13	1.5714921586251762e-09	1.3477454053131083e-19	1.1946854172606436e-08	7.645139404356682e-13	1.0	1.40423127769837e-13	1.0177738643188383e-12	2.110032371049897e-09
G900086985	8	8.0	1.0	2.6064151436441598e-43	1.1146698699394974e-39	3.687699077671118e-40	4.7991109286810605e-40	1.4438426218379675e-18	1.2728717021469905e-38	0.0	2.9691264027052677e-31	1.0	4.78663777885448e-19	1.2436727935812398e-34	1.0730153175548889e-30	8.502993602316666e-39	1.573518045590337e-40	2.2735151603660603e-30
G001507915	10	10.0	1.0	2.7725311128423517e-14	5.539537575997221e-36	0.0	1.296464875450042e-27	6.794379495193804e-15	5.798000968226802e-11	2.3554730889271948e-25	4.477544307648482e-34	2.862164725069618e-38	3.205384757936695e-39	1.0	5.962040756923859e-13	1.1780140677022064e-22	2.589261039214268e-33	6.035917904645354e-18
G000316605	14	14.0	1.0	9.218095796097471e-30	1.318105919485361e-22	3.515729042398365e-32	2.4796727106302524e-23	2.1442474399101927e-19	1.4409362954088145e-27	6.0072017902265815e-34	2.7990166001902907e-19	1.7210720695826076e-12	7.951733550586558e-17	5.997156717449487e-17	7.081103415202804e-19	8.301362943178022e-17	1.863925983997181e-29	1.0
G001792465	12	12.0	1.0	1.572035362128188e-12	3.3117860073147546e-21	1.2701396433371442e-25	9.364658011622401e-29	4.690046347763014e-19	2.1969878699213985e-21	8.427732002981834e-36	4.222527976989885e-29	1.180051485532149e-37	3.925911037025285e-32	1.9054130527490215e-23	4.776131551099291e-19	1.0	3.2745770731602237e-28	8.313984978171752e-15
G000024165	9	9.0	0.9999998807907104	2.8194390594352427e-21	8.308398227479859e-24	6.0636070813725064e-27	6.2736759641266e-27	3.645685708875135e-08	4.840664584255013e-17	1.969245500621816e-30	5.623616738839425e-14	6.79401495062848e-08	0.9999998807907104	7.210885361041974e-11	2.948803527746957e-12	6.229625516659592e-28	1.949500197270376e-28	2.4198187784032337e-17
G000517605	7	7.0	1.0	5.383577944646913e-38	3.7711085661631244e-39	4.244460136078175e-36	1.3308952205756598e-35	1.3901399894220984e-27	1.1336367249138266e-38	0.0	1.0	9.01885984798338e-30	5.416692462642113e-19	1.9051161255042963e-22	7.229085349606266e-35	3.218782572554105e-42	1.2431918643609594e-37	1.0074235791349378e-31
G001612765	4	4.0	1.0	4.290505891359378e-32	1.5628821837904738e-18	6.144699800109858e-30	3.714436963081354e-19	1.0	1.2968873281833434e-24	3.1231599204401967e-34	4.979036083652418e-22	1.5308645453807264e-34	1.4100331315145421e-14	2.097916431800051e-21	5.749991576998396e-16	4.204865835881508e-35	3.27000523144513e-30	1.3610536083628659e-28
G000204195	9	9.0	1.0	5.299178298660015e-40	4.938374368191801e-34	1.5804341821869815e-36	2.0490393923667523e-26	2.2960477377882704e-13	1.0073287763758389e-21	3.997509148971123e-34	1.2337785543164776e-18	2.401278882871556e-26	1.0	3.2643375849628065e-13	2.488484860848608e-16	6.726232628759122e-44	8.158197117645533e-35	2.1057557969991136e-23
G900103425	5	5.0	1.0	2.5032098338049096e-19	3.774337893374235e-21	6.179218961115721e-26	1.6899830423966478e-09	1.910577945851699e-11	1.0	1.0453416796721607e-19	7.443154456100475e-28	7.115905004404164e-25	2.3871535259441217e-23	5.166227587058165e-16	2.5478440537907154e-11	4.624979658388868e-21	1.3099967272535667e-20	9.76171458043793e-17
G000281175	4	4.0	1.0	6.944887480899278e-33	5.873182610324157e-31	5.264400389621751e-33	4.030180865682159e-13	1.0	1.0910604262058551e-16	1.069115008490951e-27	2.2287284864863643e-12	1.226229662687288e-17	2.2361010815880565e-14	9.166803600912932e-13	4.264725017577575e-09	1.2999780852099993e-24	1.96793832586902e-23	4.2196135501730916e-14
G000701625	3	3.0	1.0	1.4705225275109885e-27	2.8672967678125176e-26	1.615491453692995e-26	1.0	5.899214233522728e-21	1.3946267880501125e-14	5.873187326744109e-22	3.929403338035887e-24	9.400487609010347e-21	1.489552399045603e-30	3.7037477001089416e-15	5.813746394497926e-19	7.042172834453853e-13	2.1334844307359426e-20	2.3789119880959803e-20
G001896565	14	14.0	1.0	3.736111314227524e-25	3.202911438444376e-27	5.324934164434305e-44	5.547817319459656e-17	3.277689929426874e-20	5.548943532810672e-23	1.8073510395644214e-29	8.924917649657755e-29	6.643379597567173e-20	9.727082587094578e-22	2.8528876991802687e-16	3.154648851172448e-13	5.781736183988379e-29	3.256638720916958e-28	1.0
G000425465	6	6.0	1.0	2.145234684374949e-29	3.6253862945049504e-36	1.1664399726771589e-17	4.571745924153188e-27	1.0346281536599024e-23	9.358889368089303e-18	1.0	3.5030913026326744e-32	5.444567089279874e-30	8.074863781109208e-31	5.274552781970199e-25	3.7758508884648545e-13	2.0234525748484548e-19	7.123145306918495e-28	4.869171820428075e-30
G001510075	7	7.0	1.0	2.1312110123177208e-39	8.038966064426057e-31	7.45573184692659e-31	6.178337520758073e-29	1.2955424189475547e-24	1.8822936839063925e-32	0.0	1.0	1.5245363653392e-18	7.184722261577292e-10	7.071315858507413e-16	8.84406135687667e-27	1.0987959609356258e-39	4.7820250420970953e-32	3.209718513340701e-23
G000348925	11	11.0	1.0	5.282280852559208e-34	5.565669953853294e-38	0.0	2.1404097032427898e-31	5.498078155133455e-16	1.1938107391529229e-08	5.82290258491127e-15	1.0291896434704015e-35	2.14340397417933e-20	9.977082091299792e-27	6.027082788522675e-18	1.0	3.921629212422547e-25	1.0703696559293802e-31	1.849210075430957e-13
G001776225	12	12.0	1.0	4.053921287550111e-08	7.815826948763483e-18	1.909591882466805e-21	4.647334133663757e-21	2.711944540191146e-14	5.6773755407872295e-21	1.2815255211308653e-29	1.7557890406467502e-25	1.275543171056073e-26	8.746246637680643e-23	1.1286833665567352e-15	1.390046976195515e-16	1.0	1.6367642626654713e-23	6.940191151806607e-13
G001820755	0	0.0	1.0	1.0	1.6573614713878898e-21	2.052621990542992e-41	2.1725836419016322e-30	5.960177525447243e-20	1.8665951724368247e-28	7.548689519239108e-22	1.1097826179390045e-30	2.3610519864362773e-39	1.9256518709181454e-25	6.701981518256222e-18	4.002507232033848e-15	1.7356397729815108e-23	6.790368461506852e-21	3.4819444102383716e-19
G900143165	5	5.0	1.0	5.644970801663843e-25	1.3977788514287658e-23	1.3735635165185994e-17	5.0259903473125175e-18	4.02283475221853e-15	1.0	7.499805386664373e-23	4.845358412557961e-24	1.397466391828361e-20	3.0703251347802474e-24	1.0767191929339686e-20	5.862844000022573e-15	1.8759110508620135e-20	3.2240964968739544e-18	2.577962501190496e-21
G001820775	0	0.0	1.0	1.0	1.4049148779756629e-31	5.5845737503967286e-39	4.700837867377961e-40	1.0488273677810696e-29	3.5522778654024366e-31	1.8489312440517358e-32	5.980091235443872e-32	1.5120010430064776e-42	8.477545405633203e-37	2.834621119889264e-30	3.8710558249382844e-22	1.0196384396199462e-21	6.232241459319373e-35	1.2399680094209342e-27
G000378505	8	8.0	1.0	3.007142501267923e-30	8.879636130843176e-32	9.680590181095134e-41	0.0	6.881742838625552e-21	3.118989584463885e-36	3.363116314379561e-44	1.0919030930754268e-28	1.0	1.4399416988636338e-12	7.83890824004923e-33	9.127714906549791e-22	4.653414283969202e-38	6.557874975838744e-34	1.5084201333993248e-25
G001782875	0	0.0	1.0	1.0	1.7865850807992357e-32	2.30053295762423e-31	1.2244257208733621e-24	2.7803997090092736e-22	1.0228932560490609e-25	1.5131128401269744e-23	1.3355344251169776e-26	6.390773345519882e-36	5.204270164288171e-29	7.388136896861651e-27	7.963600635050756e-25	7.581734990259187e-14	2.013977104371171e-30	2.4303098578151833e-24
G000709855	7	7.0	1.0	2.383820559037279e-25	2.2850467862787004e-28	2.4916927913411806e-18	2.3043746969768416e-28	3.1968358921380924e-25	1.7588879771749172e-23	4.662800076175114e-29	1.0	3.9191845695537294e-21	4.688425830632671e-16	2.033688836907896e-13	4.2848682744457085e-22	1.6068590240147258e-30	1.1882516866997843e-27	3.3364698436923546e-24
G000007785	2	2.0	1.0	8.837462920018725e-32	6.6141287516131366e-43	1.0	5.1568764396078296e-40	4.053664718161811e-35	2.6971773605316992e-24	1.0369608636003646e-43	1.163696589013981e-34	2.5163971315943978e-39	4.153342104733918e-35	0.0	1.9594271252818555e-32	9.650654365316028e-36	2.618307122931806e-38	6.417136159621661e-35
G001913845	14	14.0	1.0	0.0	0.0	0.0	0.0	1.7880568404784666e-40	0.0	0.0	4.621087320740749e-34	0.0	8.178193077243753e-37	4.4975721990190134e-27	1.7526942553729267e-36	0.0	0.0	1.0
G000234825	2	2.0	1.0	4.238624523908734e-26	1.7146041997514354e-27	1.0	3.6407132676605614e-29	4.157770287057865e-25	6.184419585797959e-22	1.1494762068170266e-35	2.327337793891182e-18	7.372322762532057e-25	1.903411865860818e-19	3.221337733805118e-36	2.3034056307187695e-30	2.5154604707415714e-28	2.359501949481578e-25	1.2597336238101238e-29
G001039045	2	2.0	1.0	0.0	4.182058823314345e-33	1.0	0.0	8.40113461824336e-40	5.067532728343361e-34	0.0	3.092388253668935e-39	7.264320589191523e-38	1.9192223003749696e-38	0.0	1.2611686178923354e-44	2.951134565868065e-42	9.75289578055583e-39	4.203895392974451e-45
G000260115	6	6.0	1.0	1.9726138091544364e-30	1.163918504468193e-41	1.4865049534509832e-29	1.5246282552176424e-27	2.4515639892731333e-27	1.026562308593444e-28	1.0	5.192564798429688e-31	2.7792649729069945e-37	3.624061665324327e-27	6.989255439593734e-30	1.3302563514712937e-19	1.1809414151505742e-25	2.5969992156699755e-31	1.0381842846946002e-27
G000820525	5	5.0	1.0	8.840524425052402e-26	6.249791150888684e-43	2.631608879764968e-20	4.059744156260989e-36	2.343680888364383e-30	1.0	1.618847348102491e-26	1.3081589968887639e-20	4.2937094329177135e-27	6.026178462536788e-28	1.529246635224283e-28	6.352918310072205e-39	3.51594357011739e-32	3.9748067950370806e-19	2.4402524792265808e-22
G000300045	14	14.0	1.0	3.21370524722391e-20	1.0520183119955028e-34	1.013611307549013e-37	1.3196712467132601e-21	4.570260126060708e-21	9.399084067687778e-22	7.55473767853794e-15	2.0620752403109925e-15	4.046939495059892e-22	1.3699351714796968e-20	5.819589254940638e-09	2.2975424587138075e-16	3.320311216183265e-14	1.003014382128535e-15	1.0
G000225995	7	7.0	1.0	7.305027749060773e-39	1.3520565621090078e-25	1.8301568186302613e-28	2.8853789388743804e-26	3.049553839602176e-20	1.4779116451037037e-20	7.20267410662956e-43	1.0	1.5877624320436766e-23	2.4645860168242412e-14	1.8656977936776845e-21	4.939787684329259e-19	0.0	6.723958321351523e-39	3.4550559682487516e-28
G900111035	14	14.0	1.0	2.3286320084324006e-20	4.4863646249022244e-20	4.428807717670165e-19	1.229953118520033e-11	3.3792367023001124e-18	1.0836935556704578e-16	2.3931858231240888e-11	1.87787088932188e-22	6.515411757398286e-26	1.7786556530987785e-25	6.232338430056661e-12	1.6956657189481916e-09	1.3258791443142104e-19	9.657015582839613e-23	1.0
G000635595	14	14.0	1.0	2.3404103618661558e-23	2.3940271865556744e-25	1.035133497955787e-23	3.3438532547423187e-28	7.122093192979406e-11	7.363935307889979e-13	5.5658295081702435e-19	2.2054228280523495e-17	3.1133528186202486e-15	3.5072337395414266e-11	1.118078936726552e-12	8.263340098985106e-13	2.3536239623922484e-09	7.89049679544504e-14	1.0
G001295775	9	9.0	1.0	1.5366064504937644e-31	7.672037072556914e-23	4.108270001321597e-30	7.192656963528946e-30	1.0411254649199397e-15	9.102927155102869e-21	1.1304274711708299e-41	6.215326067231491e-16	2.2385130304046758e-17	1.0	1.6107346359484076e-11	9.345883793110653e-22	2.5862942913584897e-37	3.7615061583469897e-34	5.759627296895125e-24
G000023405	1	1.0	1.0	3.970116770171142e-40	1.0	1.1179719987075665e-20	6.976377696983526e-26	3.075474987526694e-14	3.3186657831760446e-21	2.140060324223809e-37	6.039558533417327e-25	2.156583407128183e-28	7.915195359534417e-27	2.2019240254352865e-26	1.189897291673613e-21	4.539211541983351e-36	8.331414952978432e-30	9.45470108075692e-25
G000981705	7	7.0	1.0	1.9584317840543193e-26	1.302370231865753e-17	5.475040266288218e-29	6.132507681375595e-20	1.6379647001262855e-14	6.492655011497794e-20	1.5897870844588636e-30	1.0	4.0984513024789425e-17	4.5639732302878783e-20	1.7647919800869993e-12	2.3075033447492234e-23	5.454697792873744e-20	1.2519080785969555e-18	2.0776982005402815e-18
G000743705	7	7.0	1.0	0.0	2.4335898516779547e-35	0.0	8.531183311871368e-34	3.727379092007704e-28	5.184804318001823e-41	0.0	1.0	4.3580396253486454e-39	1.1916643934280279e-36	1.1603717322318402e-27	3.4779260988601576e-39	0.0	7.46321332620608e-39	3.0828566215145976e-44
G000023785	7	7.0	1.0	1.598890959067564e-31	2.986089378636786e-28	1.531800368256362e-25	4.209005300626613e-28	1.5580877819522182e-21	2.1930557091528235e-33	3.6565215881383555e-38	1.0	2.952822116631905e-27	5.170921387028763e-23	3.8303962930525106e-22	9.547288290829431e-28	1.571798282819247e-31	1.1505688451114064e-27	8.80510043206601e-30
G001916135	3	3.0	1.0	1.8783280655518172e-31	4.875976073084977e-37	1.2657102262152121e-39	1.0	1.1397579450248476e-33	7.140898287249055e-24	2.8129816794838466e-29	5.5154744131542434e-30	2.404347905088521e-41	0.0	3.655309333994948e-30	4.550340512824036e-29	6.197813913854083e-21	1.2481851582356115e-31	5.88386436560181e-36
G000156275	3	3.0	1.0	4.123621546120313e-32	0.0	2.9063716963911392e-31	1.0	8.748324358465476e-21	3.3250853975386575e-24	1.9540269752340367e-28	4.4210015276798964e-30	1.401298464324817e-45	3.3186951530604643e-41	1.500137075356273e-21	1.6492778125010049e-19	7.635807026208392e-22	1.4004826376687462e-26	2.3953601643838676e-18
G000275605	13	13.0	1.0	2.323251031645962e-31	2.9110644362806966e-39	5.2344952135362475e-36	1.613826737626965e-28	6.300069118858256e-23	1.6271684439830126e-26	4.309284780955749e-33	1.8576288325479615e-30	0.0	1.5414283107572988e-44	1.1477633429614175e-27	8.791015432655466e-35	3.1070218902222633e-27	1.0	1.4256965494784633e-14
G000379725	11	11.0	1.0	1.6826491927306737e-32	8.378322880542616e-39	1.7844068385979117e-23	2.3280310832248846e-25	5.632353267307672e-22	1.4032020492711068e-22	4.5951879589856484e-14	1.1461295615432661e-30	3.2760657688589864e-27	2.5560447014474142e-23	8.153890983950185e-23	1.0	4.482469872989425e-25	4.25481053219943e-25	5.989267664633356e-25
G900100655	7	7.0	1.0	2.8997367948520754e-32	4.281904453027312e-25	4.53712240302217e-26	4.300560149159781e-20	2.2693296131137686e-08	6.004843723206945e-26	3.1132221207516642e-30	1.0	1.6833571871007022e-30	3.70573398356111e-11	5.13207748867317e-13	1.2841631885196058e-14	1.6675451725465323e-43	2.154302400777418e-31	1.523243120383108e-29
G000152745	7	7.0	1.0	7.006492321624085e-44	4.155933150436006e-39	0.0	6.47044853054989e-36	1.9042489796438757e-32	8.407790785948902e-45	0.0	1.0	1.396697786901268e-29	1.2489389369351102e-29	1.7018828591656528e-36	7.090570229483574e-43	0.0	8.407790785948902e-45	0.0
G000621705	6	6.0	1.0	2.4163228246000716e-32	1.7628631639892603e-32	5.5783352279617585e-24	5.780601136212689e-25	4.854503093275118e-22	5.356925953237739e-23	1.0	1.2556306863613237e-39	8.924793003469404e-34	6.755181465086244e-28	1.0267222811494497e-29	2.397718308622121e-11	6.3241692928293006e-24	3.8175817388205245e-33	5.226022305600035e-26
G900107355	7	7.0	1.0	5.0678758487158815e-36	3.982653839112606e-34	0.0	2.0773163195148335e-27	6.814584174215444e-27	1.6164658118409064e-33	0.0	1.0	6.733453809942368e-32	3.759542807274628e-33	5.415625172081325e-24	5.644505548105805e-37	4.2547471129463345e-39	1.0866357022722576e-33	1.4975447490485282e-24
G001800745	13	13.0	1.0	2.2197375194248247e-17	1.295051912930667e-11	3.6957651927118306e-27	4.623626113032037e-34	1.7642171632002018e-15	9.909192910662057e-11	3.534473536472376e-25	1.520600778353646e-30	9.280752085075476e-39	3.085017659125153e-28	5.204136167141771e-12	4.252217362384303e-16	2.551886667115361e-29	1.0	8.258128131618896e-16
G900113085	9	9.0	1.0	4.186314276446299e-36	4.15362614804073e-28	3.29585398809197e-42	7.932763382438728e-33	5.430520049263256e-24	3.77807259308767e-34	1.382941454442162e-41	1.213036715103633e-22	1.357725760308185e-26	1.0	4.63204219754468e-21	3.473405447216502e-24	2.183749895640651e-39	4.764414778704378e-44	1.2660114933904078e-28
G001766895	4	4.0	0.9999998807907104	6.262249746535886e-11	1.4350580723743178e-09	2.4442934034363573e-24	3.0959809266791702e-21	0.9999998807907104	1.0201237188312007e-08	4.3522877207447225e-18	2.345353339300695e-15	4.2749136727615157e-20	3.732519501808973e-11	1.9318415311886383e-08	9.310153359365358e-08	1.1344232026057427e-17	1.631159096682211e-10	1.7095909132791576e-09
G000186365	13	13.0	1.0	0.0	3.8024914793245247e-35	0.0	0.0	8.948549468793033e-35	1.2514910649453217e-28	8.159690592401803e-35	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.954072795998316e-34
G000025325	13	13.0	1.0	2.329058361877035e-20	1.2891945871788317e-43	3.2369994525903274e-43	6.0666414416014305e-40	1.0959180611613828e-12	2.0434462775485454e-30	3.127186261228392e-36	0.0	2.333103793957266e-28	1.0703044159929095e-31	5.828501417457757e-38	2.4588581865056635e-21	2.1778781187634987e-37	1.0	2.923313595802987e-26
G000011385	14	14.0	1.0	1.4246987858546278e-33	1.6810426466222922e-20	2.0915206346141846e-39	2.96114600357873e-20	7.084374753496547e-11	2.086934791645234e-12	4.04391688247001e-36	2.79319345467711e-26	4.630911690447738e-21	1.0959478984051696e-11	2.0070401937632987e-11	4.045624438362203e-16	5.19679735354043e-19	5.482135004172655e-33	1.0
G000722885	11	11.0	1.0	1.227044147433017e-24	2.806143080245894e-22	6.233644082192127e-20	1.748790840346129e-17	8.946017077083798e-14	3.554572407899956e-14	4.965989642072288e-13	2.6199097670935978e-20	2.0269285382068514e-12	1.969394748106999e-16	3.371385947649984e-16	1.0	1.270364767698949e-14	1.734404681861199e-20	1.559145743285431e-14
G001560355	13	13.0	1.0	3.2318204729530187e-31	1.3682537215340818e-27	1.584524552458197e-24	7.280508743543666e-19	4.1561928176829125e-21	2.5139109039533856e-17	1.589594356392217e-21	1.7205101702372318e-24	4.558898168753697e-25	2.432171050659499e-34	5.518882252523234e-23	5.936172533998281e-27	1.1435450870602746e-21	1.0	3.7385957922054725e-23
G900129245	6	6.0	1.0	7.616044355898512e-32	2.624938964096008e-37	9.697043788480122e-28	9.658975616458121e-29	4.674895457893663e-28	7.202030434475624e-27	1.0	1.0056013296730841e-28	1.6562710327056921e-25	5.560690949832957e-35	1.2534961918638427e-23	1.1808146474501235e-11	9.778807063214571e-20	3.784509646070521e-32	2.580219521652984e-18
G000447775	10	10.0	1.0	2.812125538818181e-20	2.313441347301855e-25	1.3151412737073182e-24	7.00649027638445e-18	5.280890602564102e-19	2.5786982107750458e-15	1.0546550147645548e-25	6.95281369925527e-18	5.273943833736663e-27	4.038633085077438e-19	1.0	2.3582722858122174e-15	3.601011020996908e-17	1.7030748839960382e-17	8.257460271110517e-10
G000687975	3	3.0	1.0	2.663694844140859e-21	8.839087993160466e-23	1.5545616602664164e-28	1.0	1.3841960855244442e-14	4.021554270150496e-11	9.216666104916044e-20	5.436305555142147e-23	8.855704181169474e-28	8.845382082595333e-26	4.3033630857999133e-14	2.7032932019146514e-26	1.9863754963604724e-19	1.0193138238976597e-17	7.176194418211281e-20
G000714545	7	7.0	1.0	0.0	2.5643761897144152e-43	0.0	9.468999718175944e-39	8.091251336833762e-35	0.0	0.0	1.0	0.0	1.235132895999138e-36	4.8597030742784656e-42	2.1103554872731745e-42	0.0	0.0	0.0
G001314865	14	14.0	1.0	5.141750823983907e-38	1.295025200222016e-14	8.358919639996712e-30	6.526604442541531e-19	2.201851293777917e-16	8.897545741680964e-23	2.563115021096523e-41	3.809956419797739e-19	3.4482030564220167e-09	3.533590046543751e-14	5.674529147029714e-17	2.3165211068820746e-12	2.2326456728837147e-17	1.995731302991041e-28	1.0
G000241265	4	4.0	1.0	3.50119063846999e-34	8.887057109446808e-17	2.3313321791496728e-29	2.1649507542163192e-27	1.0	1.5168015537197878e-21	6.948847021948059e-30	4.032801654162114e-25	1.1149949196154372e-35	6.870365712469967e-19	3.1771027831130216e-26	5.1485276327916814e-21	5.09824619167844e-34	8.777502064051968e-22	4.745648617094515e-30
G001803075	11	11.0	1.0	1.1664073077880581e-27	4.949474071312408e-30	6.159724427688647e-21	1.0646228073863743e-18	1.61201330062255e-11	4.1009265312741666e-15	2.359856025665346e-15	1.7208719812914114e-23	2.2106916866920133e-28	4.0314346075171724e-24	9.929974366687546e-17	1.0	7.077506441154069e-13	6.10996916581251e-14	1.3488073768996856e-08
G000997105	12	12.0	1.0	4.24247856549095e-24	1.0456883818334135e-27	5.705777258438159e-35	4.4597901022427984e-23	3.792840065457159e-14	5.536467276489796e-16	1.0547621359510266e-28	4.410879712579203e-29	1.4701624411259684e-36	9.051642034439113e-29	1.285312940454297e-17	2.0405963905927547e-14	1.0	7.343877582292174e-28	8.553559607566569e-14
G000513095	2	2.0	1.0	1.1474197564790791e-38	4.819065418813046e-42	1.0	2.72078350100083e-29	1.5443162828419376e-31	1.7053519732560538e-15	7.671613628914629e-34	3.7864610254676036e-31	1.8274879779661026e-39	7.472280343841586e-37	5.273044082300357e-40	3.001925986477392e-31	1.6235300553447684e-32	8.982053521186818e-30	5.517567526313308e-34
G001801425	9	9.0	1.0	5.66368562087012e-20	3.5752874894827205e-27	5.05332906705261e-25	1.1000268581738466e-27	6.75724876370334e-19	2.364050502972155e-26	2.9416670795522303e-36	1.63477954390121e-16	2.5498139637572005e-14	1.0	4.793626473542645e-08	6.4776997687861296e-24	2.0086302789788852e-29	8.513160706946414e-22	1.5582446786706324e-33
G000263735	13	13.0	1.0	7.306665703832007e-33	2.80423700837228e-38	1.546652889530912e-36	3.903609248256685e-35	6.309986869519093e-28	3.8476281091115115e-32	2.799448771519682e-38	9.92800993647997e-31	0.0	1.401298464324817e-45	1.726318379748679e-28	9.748469078707028e-40	5.438624448118953e-32	1.0	4.620278522780265e-18
G000634595	14	14.0	1.0	1.025546688311385e-24	2.318105733923007e-25	9.397169454939153e-25	5.727801839972651e-28	4.290338917467551e-11	2.299974989107556e-13	1.162790809182449e-20	8.052124325629056e-18	3.2638720556549955e-16	4.3237529984314904e-13	2.9346193444051982e-12	1.0282917746462505e-11	3.3586768921622934e-09	5.8578363412384055e-15	1.0
G001803475	12	12.0	1.0	3.995643088945863e-22	3.6281438664344504e-26	1.7448806473974508e-23	6.403922447460535e-30	3.2986515262542776e-19	1.273693858314985e-21	4.203895392974451e-44	6.3428032893412e-37	6.08799750261913e-32	1.814289979301809e-25	3.8360590750858234e-35	5.889500919776982e-21	1.0	1.5408949330654724e-34	1.1756282742418826e-18
G000374625	9	9.0	1.0	3.970193785534741e-37	1.0833173735553824e-31	6.705930079915605e-30	6.638734685082488e-30	2.9014709323671673e-19	4.00896966331656e-23	1.70813812659094e-38	1.2940589278659732e-19	5.780839598766918e-19	1.0	7.987782288476772e-19	1.0228932560490609e-25	5.028947698904224e-39	7.290773741081661e-39	1.7698838896112702e-25
G000296855	2	2.0	1.0	3.80584548383577e-34	1.0891372650822923e-27	1.0	1.7469168206533427e-25	2.4955986574142993e-21	1.9772103740508737e-14	6.249791150888684e-43	2.997024943676113e-26	3.3948308581443497e-26	1.3849271326195238e-26	2.0446517514134175e-33	4.029111017720844e-25	4.261887516818366e-20	1.7683722349016405e-25	9.420077738968499e-23
G000424025	3	3.0	1.0	3.1065145530905685e-33	3.5362607526315354e-40	2.7733568598216562e-21	1.0	1.4637579670224014e-17	2.2580301343999576e-12	2.8631396816650797e-21	3.1775563386904784e-23	7.957330502645818e-36	1.6507761850925202e-26	2.0866080084873345e-20	5.426360859026568e-23	3.0983543251530544e-22	3.22073160886015e-16	2.2430725015571383e-14
G000745655	7	7.0	1.0	1.8654054893989903e-29	2.4071308628528244e-33	4.1007813970102485e-32	9.267426836526904e-29	4.462210870236319e-21	2.894687517642836e-31	1.7815511161760536e-37	1.0	8.641769071089221e-25	2.446102442367106e-17	4.0626146019989987e-19	1.1592706203047357e-26	2.7732404208660675e-36	3.0369209893267953e-29	3.5113702657487813e-26
G001804065	11	11.0	1.0	1.0976585309088738e-12	7.491768271943138e-31	5.132059443804637e-40	3.1816129592021625e-12	3.584857223896086e-14	1.4399109657435337e-24	4.9123583413906445e-24	2.3974415118074854e-13	8.139638819515642e-20	6.819858581255361e-21	4.124355804796531e-12	1.0	1.0084976536672102e-21	4.11440735283127e-20	6.344753611386977e-10
